Id,SalePrice
1747,992.399120591452
1748,1264.015928045443
1749,672.5936335867128
1750,614.5067852823497
1751,1100.2958173292866
1752,438.9343566607314
1753,789.9559697325204
1754,1004.2240594631777
1755,663.3089873178171
1756,453.8578169588945
1757,438.9129412563351
1758,675.8428857609962
1759,845.6176217855908
1760,662.8260989286446
1761,652.3659336493632
1762,1025.6999704641605
1763,781.0154712768572
1764,486.7568440955312
1765,850.9808986249171
1766,732.6924756099171
1767,789.3564101120078
1768,579.3648586099006
1769,670.9995293308075
1770,500.8035495140419
1771,607.3930184275123
1772,697.1177362670771
1773,606.2958779224932
1774,938.4587978144853
1775,537.6998603222866
1776,545.5955650413633
1777,403.48299191906864
1778,522.1412856984555
1779,568.5872371204484
1780,740.3894366918388
1781,606.3799858212693
1782,402.8189675205931
1783,658.2829962123044
1784,503.47154212582564
1785,544.6491877637408
1786,1155.3465540412476
1787,810.8403591878379
1788,299.9042191100705
1789,425.4682405005065
1790,365.87920358184965
1791,1230.82280561962
1792,696.2423500706011
1793,526.8557812069251
1794,482.466477020895
1795,559.142768737268
1796,542.865861946579
1797,561.2177377297132
1798,527.1422025164813
1799,373.0941132830711
1800,574.7690053944496
1801,714.1186373158608
1802,731.3036560490084
1803,872.4082742493983
1804,477.4349908150839
1805,529.2496987021939
1806,678.3036914063769
1807,942.9423979964548
1808,621.5063864327187
1809,703.8178913121657
1810,754.2036556299023
1811,816.899796841184
1812,706.468452854872
1813,650.3845171307613
1814,437.3007175633086
1815,291.3028810714267
1816,396.98512920679576
1817,731.3143845941339
1818,970.0599310857699
1819,626.7794839946793
1820,407.87736923392805
1821,728.0129003332759
1822,738.9817147231462
1823,385.54959518685325
1824,707.5589086530583
1825,784.6335508890105
1826,553.5655658692899
1827,502.8859287506554
1828,774.4707492613925
1829,542.858125033595
1830,864.1330572005448
1831,932.3601410276103
1832,1030.3183203215297
1833,927.5056190916902
1834,686.1628102837905
1835,907.492788731716
1836,822.3765080568519
1837,451.3839538145938
1838,682.6502045107438
1839,353.92844340185184
1840,606.3476966777031
1841,582.5058679889585
1842,543.8139270743451
1843,532.6496356376286
1844,503.45621763327307
1845,849.3084026339848
1846,575.6886243224184
1847,996.5183451565752
1848,313.4638410078703
1849,648.6982581413534
1850,543.0883855125137
1851,793.763448081125
1852,551.0588000849804
1853,531.1779203155514
1854,537.23819580158
1855,646.5227954177549
1856,916.9451179869646
1857,941.7587751850289
1858,1040.1846298626156
1859,719.2386599147296
1860,616.2496619656215
1861,709.0498989640031
1862,1340.7609229033721
1863,1340.7609229033721
1864,1340.7609229033721
1865,841.967256224682
1866,866.302237470116
1867,740.5837153468826
1868,924.9328807813928
1869,651.3797625924931
1870,633.9078126816911
1871,755.5302503644197
1872,691.9687083978199
1873,874.4505919538268
1874,501.815809986149
1875,737.876546572052
1876,861.9645405666906
1877,727.9563488980026
1878,752.3406576164135
1879,460.3986804801092
1880,463.9785585258663
1881,810.265793421203
1882,1057.936373195586
1883,837.1968367995229
1884,908.0248000353226
1885,761.1003078089772
1886,919.7224807166411
1887,714.943535428751
1888,806.5294582795945
1889,676.5382365507455
1890,576.11021989838
1891,524.3450261508449
1892,444.794598121936
1893,679.8711459420668
1894,844.5705908933426
1895,771.3532251326454
1896,634.7693784898037
1897,624.8279059961528
1898,604.0741345803823
1899,607.718707142262
1900,598.2461598175829
1901,763.6784663421786
1902,642.7961985092834
1903,1189.5194205214805
1904,562.523967193856
1905,786.5262355434362
1906,751.2421943765244
1907,937.4348699875897
1908,504.6569222116052
1909,597.4838465624489
1910,597.4838465624489
1911,946.600601768087
1912,1167.565878324273
1913,1039.05924470013
1914,293.163982605503
1915,828.3819092584968
1916,382.92142186147936
1917,998.2626202692654
1918,469.1187573205159
1919,638.3396660260713
1920,802.9978783102124
1921,1029.2691082572733
1922,826.9218808787602
1923,1069.6319461634241
1924,751.6926335808578
1925,973.5887046451026
1926,994.9088263745637
1927,510.7189493983724
1928,700.550164563157
1929,405.0507254883248
1930,527.2608003866513
1931,446.6155056581609
1932,626.5047608959585
1933,791.8790929296312
1934,784.0860599599861
1935,713.3233223457173
1936,784.0887368855356
1937,798.5497986756404
1938,697.0175361917983
1939,846.5276553563064
1940,646.7378031262953
1941,797.7315364928596
1942,829.5157730873896
1943,675.1434473585995
1944,1207.8914231680915
1945,948.0431561094664
1946,748.7452303494866
1947,861.2269028449404
1948,750.1100228554221
1949,849.5493403996862
1950,636.6438308148189
1951,1036.8470490118477
1952,896.8425679314522
1953,612.0991320867287
1954,981.2682552942865
1955,639.5633898176911
1956,1374.201942112145
1957,728.2462597549045
1958,1136.193499625953
1959,869.9311139378323
1960,474.73049896580284
1961,439.03286679782707
1962,482.54285295113306
1963,482.5401760255835
1964,633.5006961117492
1965,712.9740318907805
1966,534.4382363345859
1967,797.4083884392388
1968,1235.4460614675213
1969,980.9512316333237
1970,1346.986699049235
1971,1358.4904583127
1972,1138.4437170389654
1973,1009.3316321021858
1974,1129.3982285215618
1975,1242.573335492402
1976,794.8983628556823
1977,1287.9051500387848
1978,1317.0116175098483
1979,938.7982441054527
1980,690.0406745095045
1981,906.178402662395
1982,677.681382725306
1983,677.681382725306
1984,788.6627272646484
1985,732.575448274412
1986,787.8383897972811
1987,626.1932767861318
1988,738.0423052045456
1989,834.8812093107214
1990,958.3227888414979
1991,685.2767783926473
1992,919.554565151577
1993,688.4619231772999
1994,1120.640653842146
1995,802.5992789301993
1996,1068.579997123512
1997,1068.5061812821493
1998,1007.893518644683
1999,1030.351620781958
2000,1210.9661880120866
2001,1064.3421887383493
2002,795.3115999557244
2003,918.0768689176338
2004,910.4702957824702
2005,736.5026748491031
2006,692.3203851866282
2007,836.2902595041217
2008,615.7716849161478
2009,823.4919046943877
2010,808.3089327203712
2011,594.0774455818485
2012,587.8564954336678
2013,780.314408659128
2014,817.858488939068
2015,805.4000073177259
2016,814.4042861561425
2017,842.5861334023008
2018,498.7419121352761
2019,438.9182951074342
2020,451.89765727457524
2021,438.92364895853325
2022,721.2621085331854
2023,803.7066129397472
2024,1283.9211736793502
2025,1364.3921454396598
2026,628.8691630671408
2027,585.4774049089277
2028,677.6500663374951
2029,752.1839862085828
2030,824.4685657709464
2031,661.838397179501
2032,716.1733195650426
2033,784.9372018901969
2034,682.5850364181088
2035,867.4706722474584
2036,777.1577347317735
2037,786.8833701847398
2038,1151.451273690056
2039,626.0114535361446
2040,1407.413481191365
2041,832.9178396568117
2042,881.4490783204755
2043,719.7532673260191
2044,875.7983266634749
2045,816.0557895362549
2046,818.3425244133733
2047,712.2326108872986
2048,468.9647419861109
2049,869.6865336400776
2050,811.1333157769833
2051,477.82267033607883
2052,563.6274791605459
2053,565.5309419059904
2054,439.95937553242317
2055,746.9525011281149
2056,647.6220809829422
2057,524.6363902563694
2058,968.1373515187402
2059,594.4350716647675
2060,719.2297125148885
2061,784.8410128828956
2062,558.5414368331723
2063,442.138617602565
2064,582.5485137621182
2065,483.05667839082815
2066,872.666247588724
2067,825.1477041048503
2068,917.5197287770757
2069,410.5478883043661
2070,571.3068242675688
2071,343.05268913603186
2072,704.9751678385362
2073,524.0847069962348
2074,662.5199215296698
2075,547.1871468785681
2076,444.96115460451057
2077,634.3192676336952
2078,520.1741128480595
2079,646.8403647075497
2080,497.1207078792007
2081,630.3800818662982
2082,905.3911789741303
2083,770.8983336110836
2084,419.4586210961459
2085,565.0404871561663
2086,539.9630996630153
2087,648.5756585703089
2088,661.9857735104039
2089,343.1528585881052
2090,708.2566567534163
2091,775.3806858718006
2092,803.395658593981
2093,847.0523992652276
2094,516.7796556878222
2095,704.6432703740048
2096,441.4482733291074
2097,532.3107333064826
2098,734.552838320277
2099,210.7697472698752
2100,759.1693526188245
2101,789.8166714741739
2102,701.9140148605693
2103,491.29670893313136
2104,1130.9333099192702
2105,741.4282929436556
2106,536.4239316928953
2107,1210.2289479944443
2108,498.73120443307795
2109,545.042634009383
2110,573.1338145740309
2111,804.6395778892555
2112,849.2562182026545
2113,592.3170533086945
2114,625.1850252459784
2115,817.3047746726568
2116,481.2783210471916
2117,730.7118508317959
2118,655.8917900607687
2119,512.4565550067656
2120,591.256067786472
2121,2.4104660139735046
2122,559.0449948345666
2123,382.38937161641275
2124,973.8244761319977
2125,927.9518413458007
2126,831.63484448342
2127,970.9268232243606
2128,781.5059552354481
2129,391.168671760975
2130,746.8201439680755
2131,965.2034979696175
2132,645.0546739550247
2133,526.7433503338444
2134,607.7884511731479
2135,375.6430590672856
2136,649.187398223333
2137,533.310187949883
2138,540.8680547802229
2139,551.6887343437447
2140,502.74050404925714
2141,503.24405746099774
2142,543.1178316935586
2143,567.3371128708307
2144,582.1359534953187
2145,486.7782594999276
2146,593.530187201351
2147,840.2648492807132
2148,653.9356651085253
2149,457.6430122175869
2150,768.233302101455
2151,528.259967556408
2152,766.9761333294238
2153,760.4280750546795
2154,438.8679696302303
2155,617.9944811008252
2156,1349.801922734443
2157,818.2703389958282
2158,1056.1672751017666
2159,975.7354457237282
2160,658.8205866666582
2161,813.8584108128431
2162,1143.2833900454618
2163,888.702171257179
2164,758.0941897946898
2165,811.1171370310174
2166,501.90361242104655
2167,715.4420209552239
2168,859.235696305777
2169,801.3324399465936
2170,885.6894642556382
2171,582.6205095823659
2172,544.7225061122709
2173,760.4309034686704
2174,1053.8620088706007
2175,958.5772965601972
2176,898.8031709822535
2177,1126.2201116747012
2178,855.7044701747247
2179,431.24560636946956
2180,924.7935750566481
2181,728.9198686488378
2182,788.335479510654
2183,686.7015149146408
2184,552.5863797709934
2185,502.8875688323404
2186,570.2481143400096
2187,562.1542534741252
2188,680.0906315133858
2189,1777.4051173090165
2190,541.5215737374785
2191,541.5215737374785
2192,398.83541954933753
2193,516.434194450789
2194,534.675211795752
2195,471.02491445263445
2196,580.420763551788
2197,639.939717966453
2198,711.2111197097367
2199,931.4566042166477
2200,640.4782908361647
2201,617.5829651997341
2202,736.8722283205134
2203,778.4254843713771
2204,938.987149251383
2205,675.7579302517975
2206,552.1479098133508
2207,897.4784657239878
2208,1038.6974734647358
2209,954.4049808105176
2210,504.6569222116052
2211,465.45747540346673
2212,538.5367674821856
2213,591.3874328161056
2214,797.2433439958722
2215,448.9014844307719
2216,954.3067441507735
2217,347.3608223898413
2218,644.3810411155796
2219,506.39692495200853
2220,429.09044389801323
2221,828.3819092584968
2222,827.276737976829
2223,1014.7863677290939
2224,883.7407019782306
2225,875.3039218833011
2226,849.8967884614378
2227,748.8662270398125
2228,774.302022276872
2229,865.6110955531651
2230,688.6869957196808
2231,783.4116782774514
2232,753.7038216371642
2233,634.5577500335027
2234,726.2420533132969
2235,843.1397453993609
2236,875.6156373485378
2237,987.8245057007712
2238,678.7296968660276
2239,552.6083312836271
2240,601.1886659408661
2241,606.4928981966845
2242,526.7770271592481
2243,710.8033126294739
2244,484.3261207793867
2245,482.06307894178286
2246,584.8268280727565
2247,533.2811123363085
2248,415.0498821988269
2249,429.5032855409902
2250,450.64580427397857
2251,882.5971348840843
2252,799.5163054127754
2253,663.033314890513
2254,806.8770686492569
2255,834.9291384785802
2256,752.2545453532831
2257,1106.3661886220416
2258,599.6066391667075
2259,800.8608405122903
2260,576.8671217558734
2261,595.9203768770752
2262,666.8738820791712
2263,1226.207728030725
2264,1185.7468682246872
2265,706.810560903556
2266,812.3726443250508
2267,1121.85719841412
2268,1016.3013839815823
2269,648.5099909236436
2270,719.145345612005
2271,833.2449950059099
2272,929.9543928299908
2273,594.3233989019465
2274,679.5682649235424
2275,630.8929288258237
2276,665.1336032738292
2277,916.0446360974922
2278,699.6111793739894
2279,463.8666637610229
2280,463.74240197900366
2281,674.9752315610473
2282,677.3690058113032
2283,532.6561514218918
2284,596.2078883604356
2285,534.5652709975134
2286,500.7438850178162
2287,913.2321334138846
2288,853.2360904786493
2289,1066.095532332606
2290,1307.3520725926924
2291,1228.950539735903
2292,1027.0619362826392
2293,1281.0395185699838
2294,1346.4527129092546
2295,1151.5972809475454
2296,1061.3021197277108
2297,1013.8283372139325
2298,907.1726967897912
2299,1438.1194351455956
2300,1159.9170478297306
2301,882.4136661851398
2302,813.2544019831978
2303,866.6047203329694
2304,901.2923358083551
2305,657.5607123136963
2306,657.5607123136963
2307,687.4480774250668
2308,783.3603143375517
2309,794.9229739729512
2310,668.7086432487945
2311,708.977770664374
2312,728.486624443784
2313,747.0280569800976
2314,705.3495099384078
2315,726.9817876360983
2316,841.8996888603278
2317,669.5025984720439
2318,731.6476344434662
2319,708.6691393139439
2320,635.2867856305114
2321,794.4161941679521
2322,639.698990186845
2323,556.3713388643192
2324,658.5209678438301
2325,768.2736641870771
2326,667.7808008734866
2327,940.7240199266066
2328,962.735761596779
2329,823.5339232281821
2330,803.1468341521854
2331,1253.1161521698455
2332,1484.167565214785
2333,1253.6853083280657
2334,1150.9281265430568
2335,1067.5515070365911
2336,1231.0393907379098
2337,691.0429994135493
2338,777.4689673803244
2339,773.0370035209689
2340,989.0271695089627
2341,770.2804316457327
2342,775.3818689884365
2343,758.905842344681
2344,959.024096449397
2345,902.360026918726
2346,675.6901175449641
2347,674.0918145879226
2348,870.3199608371872
2349,769.4735195510178
2350,913.2490487690319
2351,797.9639567701614
2352,848.7497207403935
2353,1180.9584201559335
2354,556.6937080219337
2355,578.22875511234
2356,553.7701995041696
2357,748.47912836751
2358,881.9181379938333
2359,616.9715295258491
2360,453.91569171041255
2361,526.7582886804013
2362,1211.01924194735
2363,525.27889365428
2364,533.960165341477
2365,695.6215078272297
2366,582.1170468818646
2367,786.9342135782749
2368,682.5660685379612
2369,781.3663722316603
2370,729.9539623160886
2371,763.7259954249303
2372,684.8664026724128
2373,994.4562650982097
2374,1145.7340515334804
2375,753.4408261195866
2376,1173.2372398747375
2377,1252.0922816290656
2378,574.2024302064202
2379,1160.6555820171382
2380,543.9432840402152
2381,653.9722673830533
2382,793.8993449449697
2383,803.1647659122486
2384,1010.1575575291496
2385,553.2510707074362
2386,532.7390973875039
2387,554.4794550570513
2388,575.1541092108583
2389,537.3098683056231
2390,588.5956333189075
2391,488.8546501896174
2392,453.87018397607034
2393,605.7698307455787
2394,527.8256319317709
2395,1035.8525828592974
2396,684.6262668314487
2397,829.7859062811639
2398,457.84228280131686
2399,339.8898656435211
2400,331.27312221009487
2401,410.99507484830553
2402,578.9231720580698
2403,786.0367984041837
2404,629.1473607227703
2405,632.2426612851672
2406,474.8987147633551
2407,510.68682629177795
2408,533.2252158968007
2409,578.4915655942848
2410,852.5072442815471
2411,467.8197479406617
2412,704.25429059129
2413,614.3691388725828
2414,573.2032740535241
2415,785.9222267137909
2416,480.9549588881792
2417,526.7305018143342
2418,469.31252759453076
2419,763.402269948319
2420,469.2391306115561
2421,809.9457419170042
2422,468.8033343658597
2423,755.6007952579132
2424,851.4840398747557
2425,1461.0443372972322
2426,642.0594531000227
2427,744.4218154104583
2428,798.666944131987
2429,452.0134686615847
2430,482.90392936796576
2431,612.0977850887404
2432,526.6463939155581
2433,591.4468354314799
2434,627.3431471886248
2435,694.6386932624605
2436,436.6178856631601
2437,438.9209720329837
2438,473.397528790527
2439,482.87741253111045
2440,638.4136260126303
2441,517.5746081937136
2442,490.1525503866073
2443,533.2998240320296
2444,575.9054641063906
2445,556.5447476349484
2446,878.7410501212031
2447,854.7512241938281
2448,794.4301224434261
2449,600.5304703943794
2450,805.1569403341497
2451,661.360581226862
2452,1173.7435022212223
2453,456.41872798703184
2454,648.1121791039471
2455,525.7756402477124
2456,704.9600694682966
2457,623.910126445157
2458,600.0547077930911
2459,448.82911327480144
2460,691.3420138999898
2461,644.1817552067488
2462,702.7185630853666
2463,628.2168546131851
2464,1095.6022539244564
2465,672.7222051437401
2466,644.21408686252
2467,654.6318882410241
2468,572.2237640955763
2469,604.5644068053846
2470,1096.988266157082
2471,946.9300526095459
2472,1058.1449313389187
2473,645.7655687185993
2474,722.5091619164494
2475,1093.8930276394572
2476,625.6647660729855
2477,503.6025529076395
2478,730.9920969662185
2479,509.20041809957985
2480,515.3417028232427
2481,526.6651323944048
2482,437.4908060324625
2483,454.6444953569215
2484,478.40251568698466
2485,462.858985005879
2486,688.857410631121
2487,1261.0229660902062
2488,635.4051413109396
2489,644.1892029986811
2490,593.801268073491
2491,470.37084917369333
2492,755.4100166916137
2493,636.3615724364687
2494,801.1072929462471
2495,600.4025990147371
2496,1175.586173246225
2497,796.2859989343646
2498,438.91026433078554
2499,444.8459443941235
2500,525.6945795243499
2501,677.1676075059646
2502,731.8145986741948
2503,672.3994256134495
2504,891.3420635791351
2505,942.9267006218096
2506,831.5210095361655
2507,1075.5606352855436
2508,831.5210095361655
2509,779.3573861830434
2510,756.0531355921793
2511,641.6875784416374
2512,871.0026935391821
2513,908.8489760657711
2514,850.0625617187779
2515,517.8551492681779
2516,636.7111442675831
2517,501.815809986149
2518,555.1591151698439
2519,910.9646639408571
2520,850.6133234078764
2521,821.1615675959257
2522,896.5043703496998
2523,452.9346625072846
2524,518.9270544235783
2525,510.8125228107119
2526,526.7823810103472
2527,459.2998426644703
2528,445.9904569664297
2529,439.03554372337663
2530,427.09230099335014
2531,842.5638609824512
2532,937.9815357524998
2533,839.7565393648152
2534,800.9976802032736
2535,1192.3997145672781
2536,961.5424837224762
2537,677.1859251969872
2538,718.2852495562755
2539,601.066175720845
2540,671.4992175034849
2541,725.2294550971304
2542,746.9278875280243
2543,474.82531456677714
2544,550.5720398712774
2545,665.7601666941775
2546,596.1265309078055
2547,525.9035732309073
2548,1042.500257351417
2549,686.4455828384793
2550,2548.7910587680826
2551,524.3450261508449
2552,486.76755179772937
2553,541.5215737374785
2554,603.7672815748085
2555,432.1583902523744
2556,390.94745356066926
2557,438.8898665369611
2558,1254.2633955582726
2559,712.3120026949967
2560,632.3544009727186
2561,535.6321262341721
2562,693.9537242456115
2563,709.1166092173352
2564,834.1431492148234
2565,576.0796936684116
2566,853.6919548857778
2567,661.5164480497375
2568,786.0495164939641
2569,750.1582075153138
2570,510.6775536824891
2571,845.7393666837934
2572,516.5768645587541
2573,853.9513972503902
2574,1281.0058225931145
2575,596.5152571371202
2576,782.5817707923956
2577,2.4104660139735046
2578,414.88658974030494
2579,399.2084451240264
2580,963.8629677553889
2581,543.0786954208874
2582,501.32878283331996
2583,816.9140652240715
2584,645.4366006366458
2585,704.1148868323436
2586,710.9908023217167
2587,744.4864503011967
2588,463.74056750377974
2589,517.9155607072486
2590,756.7895503969756
2591,1084.5336010607714
2592,850.5556909593141
2593,787.7086890854542
2594,627.5634748542748
2595,661.1222310113073
2596,966.8800828122626
2597,751.7286180101196
2598,1199.5877791405997
2599,918.2395478242674
2600,950.265715675479
2601,474.5469233122846
2602,533.1956961951594
2603,486.3120321086295
2604,533.1025399091627
2605,533.2064038973575
2606,507.8252417226482
2607,680.4218871350358
2608,825.5734010314033
2609,696.870926829514
2610,404.9602461278778
2611,802.1950312641039
2612,592.4590242113467
2613,415.0498821988269
2614,449.63175084356044
2615,648.8496495934687
2616,518.197003708016
2617,897.8053833059461
2618,712.4373552613863
2619,931.211300002584
2620,743.5034623924033
2621,809.9829102955056
2622,860.0281656343888
2623,1002.5788274877247
2624,1093.2444121131355
2625,1326.0122747793546
2626,590.8900074507978
2627,608.3798381133471
2628,1354.1357975566223
2629,1633.0057423409737
2630,1192.8950054584577
2631,1323.9305936132935
2632,1352.4635408336408
2633,863.2154910997327
2634,1002.687751521737
2635,553.7656406071544
2636,901.977959305512
2637,547.1419595936251
2638,1116.081491193535
2639,900.6370438070832
2640,558.257341376561
2641,443.5639523233567
2642,718.2582036098252
2643,532.7439538567892
2644,667.5634521842915
2645,502.84353274511443
2646,464.4782816129319
2647,532.6534744963423
2648,541.3115104020334
2649,683.9424342576591
2650,534.3477569741389
2651,712.97670881633
2652,1269.389421689541
2653,815.345836615613
2654,875.3944146987888
2655,940.0700646114502
2656,1069.0963805160586
2657,1033.9949206544084
2658,1094.8831504406166
2659,1152.477893046017
2660,1154.7375391848016
2661,902.1851645995131
2662,896.2006613562893
2663,945.4296982675739
2664,788.7643475117142
2665,849.3483757189398
2666,839.2908627545851
2667,708.5636160107715
2668,725.6925805948907
2669,669.5052753975936
2670,1144.9918111733282
2671,725.6925805948907
2672,683.4560507210267
2673,756.7580754390511
2674,773.7929926211436
2675,577.8814310531116
2676,778.6681326647647
2677,918.0650192062227
2678,1120.6547082214643
2679,960.8320467794924
2680,1084.4255423834052
2681,1385.563456855396
2682,1318.7054278794096
2683,1691.063383496464
2684,1209.418913980418
2685,1350.5280737569087
2686,957.1856384582215
2687,841.2724378433007
2688,758.4360380139088
2689,645.7783090310431
2690,1303.5243441546584
2691,833.5730491610816
2692,577.6274232082442
2693,706.4906968831087
2694,572.1440824170428
2695,820.9463346278604
2696,770.3871362818265
2697,892.5247013688237
2698,839.7072109636656
2699,705.3534024948466
2700,615.130199128809
2701,642.2959794927706
2702,500.82097975051556
2703,774.4454097491792
2704,599.7133221907043
2705,498.7472659863752
2706,460.4141615023204
2707,469.4190685082751
2708,518.6866870452895
2709,462.76582871988245
2710,476.29230136647715
2711,1295.7673723923742
2712,1364.7270666490901
2713,578.3990061310358
2714,596.2294608094879
2715,741.0328460346757
2716,527.5219587687872
2717,813.1561915252047
2718,790.325727080424
2719,601.6011143074434
2720,673.4889289650176
2721,532.2416294716028
2722,859.8894980256597
2723,494.95538443821187
2724,453.5871396200417
2725,532.1484731856062
2726,577.014847493713
2727,775.07966898883
2728,733.1964525080876
2729,700.6825708943027
2730,630.3340603474619
